image_name,actual,prediction,confidence,verification_case,reason,matched_url
JO_02_INT_269.jpg,Fake,Fake,0.93,no_match_anywhere,The photocard is a parody/satirical post from 'Jogratv' (satire of Jamuna TV) featuring a fake headline showing an edited image of Obaidul Quader receiving July graffiti artwork from Chief Adviser Dr. Yunus in Italy.,
JO_02_INT_280.jpg,Fake,Fake,0.95,no_match_anywhere,The photocard is a parody/satirical post from 'Jogratv' (satire of Jamuna TV) featuring a fake headline portraying Obaidul Quader as the Indian Army Chief making threats to erase Pakistan.,
JO_02_INT_281.jpg,Fake,Fake,0.88,no_match_anywhere,The photocard is a parody/satirical post from 'Jogratv' (satire of Jamuna TV) featuring a fake headline claiming actress Dighi is heartbroken over not being able to dance on 'Aapa's' birthday.,
JO_02_INT_285.jpg,Fake,Fake,0.86,no_match_anywhere,The photocard is a parody/satirical post from 'Jogratv' (satire of Jamuna TV) featuring a fake headline claiming Nepalese Gen-Z movement leader Sudan Gurung will run in elections.,
JO_02_INT_294.jpg,Fake,Fake,0.86,no_match_anywhere,The photocard is a parody/satirical post from 'Jogratv' (satire of Jamuna TV) featuring a fake headline depicting an edited photo of Sheikh Hasina in Indian media.,
JO_02_INT_302.jpg,Fake,Fake,0.94,no_match_anywhere,The photocard is a parody/satirical post from 'Jogratv' (satire of Jamuna TV) featuring a fake headline about Trump's tariff heat with a satirical quote attributed to Narendra Modi.,
JO_02_POL_004.jpg,Fake,Fake,0.94,no_match_anywhere,The photocard is a parody/satirical post from 'Jogratv' (satire of Jamuna TV) featuring a fake headline claiming a secret audio call of a covert Jamaat leader named 'Molana Messi' was leaked.,
JO_02_POL_008.jpg,Fake,Fake,0.89,no_match_anywhere,The photocard is a parody/satirical post from 'Jogratv' (satire of Jamuna TV) featuring a fake headline with an edited image of Sheikh Hasina inside a flying Tesla car.,
JO_02_POL_009.jpg,Fake,Fake,0.94,no_match_anywhere,The photocard is a parody/satirical post from 'Jogratv' (satire of Jamuna TV) featuring a fake headline with edited photos of Messi and Ronaldo in opposite jerseys about Awami League activists.,
JO_02_POL_013.jpg,Fake,Fake,0.98,no_match_anywhere,The photocard is a parody/satirical post from 'Jogratv' (satire of Jamuna TV) featuring a fake headline claiming Kylian Mbappé quit football to join Jamaat-e-Islami.,
JO_02_POL_017.jpg,Fake,Fake,0.95,no_match_anywhere,The photocard is a parody/satirical post from 'Jogratv' (satire of Jamuna TV) featuring a fake headline depicting Sheikh Hasina flying a plane to Bangladesh.,
JO_02_POL_032.jpg,Fake,Fake,0.97,no_match_anywhere,The photocard is a parody/satirical post from 'Jogratv' (satire of Jamuna TV) featuring a fake headline claiming Cristiano Ronaldo demanded a quick trial for Sheikh Hasina.,
JO_02_POL_064.jpg,Fake,Fake,0.89,no_match_anywhere,The photocard is a parody/satirical post from 'Jogratv' (satire of Jamuna TV) featuring a fake headline identifying Shafiqullah Khamenei as the supreme leader of Bengal.,
JO_02_POL_070.jpg,Fake,Fake,0.91,no_match_anywhere,The photocard is a parody/satirical post from 'Jogratv' (satire of Jamuna TV) featuring a fake headline claiming Nasiruddin Abbas is awaiting a landslide victory in the Dhaka-8 constituency.,
JO_02_POL_071.jpg,Fake,Fake,0.93,no_match_anywhere,The photocard is a parody/satirical post from 'Jogratv' (satire of Jamuna TV) featuring a fake headline claiming Obaidul Quader traveled by bus to cast his vote.,
JO_02_POL_073.jpg,Fake,Fake,0.86,no_match_anywhere,The photocard is a parody/satirical post from 'Jogratv' (satire of Jamuna TV) featuring a fake headline claiming Shooter Miraz Abbas was given vote counting responsibilities for Mirza Abbas.,
JO_02_POL_086.jpg,Fake,Fake,0.95,no_match_anywhere,The photocard is a parody/satirical post from 'Jogratv' (satire of Jamuna TV) featuring a fake headline attributing satirical quotes to Mirza Fakhrul Islam Alamgir about Patwari.,
JO_02_POL_094.jpg,Fake,Fake,0.91,no_match_anywhere,The photocard is a parody/satirical post from 'Jogratv' (satire of Jamuna TV) featuring a fake headline claiming Jamaat leaders threatened to cut veins after elections if not voted for.,
JO_02_POL_098.jpg,Fake,Fake,0.88,no_match_anywhere,The photocard is a parody/satirical post from 'Jogratv' (satire of Jamuna TV) featuring a fake headline with edited photos depicting Benjamin Netanyahu and Donald Trump as covert Jamaat leaders.,
JO_02_POL_099.jpg,Fake,Fake,0.9,no_match_anywhere,The photocard is a parody/satirical post from 'Jogratv' (satire of Jamuna TV) featuring a fake headline presenting Neymar da Silva Santos as a candidate for the Brazil-10 constituency under the goat symbol.,
JO_02_POL_102.jpg,Fake,Fake,0.94,no_match_anywhere,The photocard is a parody/satirical post from 'Jogratv' (satire of Jamuna TV) featuring a fake headline claiming a Bangladeshi hacker is trying to recover the X account of the Jamaat Ameer.,
JO_02_POL_104.jpg,Fake,Fake,0.98,no_match_anywhere,The photocard is a parody/satirical post from 'Jogratv' (satire of Jamuna TV) featuring a fake headline with a satirical quote claiming Sheikh Mujib said Sheikh Hasina went to India for Hijrah.,
JO_02_POL_112.jpg,Fake,Fake,0.86,no_match_anywhere,The photocard is a parody/satirical post from 'Jogratv' (satire of Jamuna TV) featuring a fake headline attributing a satirical quote to the Charmonai Pir targeting Jamaat.,
JO_02_POL_114.jpg,Fake,Fake,0.92,no_match_anywhere,The photocard is a parody/satirical post from 'Jogratv' (satire of Jamuna TV) featuring a fake headline attributing a satirical statement to a youth claiming his NID still says Anarosh Khan.,
JO_02_POL_115.jpg,Fake,Fake,0.94,no_match_anywhere,The photocard is a parody/satirical post from 'Jogratv' (satire of Jamuna TV) featuring a fake headline attributing a satirical threat to Mirza Abbas against Patwari if elected MP.,
JO_02_POL_117.jpg,Fake,Fake,0.99,no_match_anywhere,The photocard is a parody/satirical post from 'Jogratv' (satire of Jamuna TV) featuring a fake headline with an edited image showing Lionel Messi in Arab attire leaving the country after not getting a Jamaat nomination.,
JO_02_POL_120.jpg,Fake,Fake,0.87,no_match_anywhere,The photocard is a parody/satirical post from 'Jogratv' (satire of Jamuna TV) featuring a fake headline with an edited image of Cristiano Ronaldo claiming he will vote for Jamaat-e-Islami under the scale symbol.,
JO_02_POL_124.jpg,Fake,Fake,0.94,no_match_anywhere,The photocard is a parody/satirical post from 'Jogratv' (satire of Jamuna TV) featuring a fake headline depicting Obaidul Quader claiming Chhatra League will provide security if Bangladesh plays cricket in India.,
JO_02_POL_130.jpg,Fake,Fake,0.86,no_match_anywhere,The photocard is a parody/satirical post from 'Jogratv' (satire of Jamuna TV) featuring a fake headline claiming Awami League is becoming active by opening an office in Kolkata due to being banned in Bangladesh.,
JO_02_POL_173.jpg,Fake,Fake,0.89,no_match_anywhere,The photocard is a parody/satirical post from 'Jogratv' (satire of Jamuna TV) featuring a fake headline attributing satirical quotes to Sheikh Hasina about people laughing if she dies.,
JO_02_POL_174.jpg,Fake,Fake,0.9,no_match_anywhere,The photocard is a parody/satirical post from 'Jogratv' (satire of Jamuna TV) featuring a fake headline attributing satirical quotes to Sheikh Hasina about dancing on Manik Mia Avenue if she dies.,
JO_02_POL_175.jpg,Fake,Fake,0.96,no_match_anywhere,The photocard is a parody/satirical post from 'Jogratv' (satire of Jamuna TV) featuring a fake headline claiming Tarique Rahman became lonely even in a crowd.,
JO_02_POL_176.jpg,Fake,Fake,0.98,no_match_anywhere,The photocard is a parody/satirical post from 'Jogratv' (satire of Jamuna TV) featuring a fake headline with edited photos claiming two Awami League leaders expressed desire to conduct Khaleda Zia's janaza.,
JO_02_POL_177.jpg,Fake,Fake,0.92,no_match_anywhere,The photocard is a parody/satirical post from 'Jogratv' (satire of Jamuna TV) featuring a fake headline with an edited photo claiming the person who put a hand on Zubaida Rahman's shoulder was revealed.,
JO_02_POL_178.jpg,Fake,Fake,0.86,no_match_anywhere,The photocard is a parody/satirical post from 'Jogratv' (satire of Jamuna TV) featuring a fake headline claiming Miraz Afridi will accompany Tarique Rahman with a stick to provide security.,
JO_02_POL_179.jpg,Fake,Fake,0.94,no_match_anywhere,The photocard is a parody/satirical post from 'Jogratv' (satire of Jamuna TV) featuring a fake headline claiming Ishraque Hossain won the 'Pusher of the Year' award.,
JO_02_POL_203.jpg,Fake,Fake,0.92,no_match_anywhere,The photocard is a parody/satirical post from 'Jogratv' (satire of Jamuna TV) featuring a fake headline attributing satirical quotes to Salahuddin Ahmed claiming an earthquake will occur if Tarique Rahman returns.,
JO_02_POL_212.jpg,Fake,Fake,0.91,no_match_anywhere,The photocard is a parody/satirical post from 'Jogratv' (satire of Jamuna TV) featuring a fake headline claiming an air ambulance for Khaleda Zia cannot arrive due to low battery charge.,
JO_02_POL_216.jpg,Fake,Fake,0.86,no_match_anywhere,The photocard is a parody/satirical post from 'Jogratv' (satire of Jamuna TV) featuring a fake headline claiming Virat Kohli quit cricket to join Jamaat-e-Islami.,
JO_02_POL_220.jpg,Fake,Fake,0.91,no_match_anywhere,The photocard is a parody/satirical post from 'Jogratv' (satire of Jamuna TV) featuring a fake headline depicting Sheikh Hasina visiting Khaleda Zia in the hospital with a satirical caption.,
JO_02_POL_221.jpg,Fake,Fake,0.88,no_match_anywhere,The photocard is a parody/satirical post from 'Jogratv' (satire of Jamuna TV) featuring a fake headline claiming Liton Mahmud joined Jamaat-e-Islami.,
JO_02_POL_224.jpg,Fake,Fake,0.89,no_match_anywhere,The photocard is a parody/satirical post from 'Jogratv' (satire of Jamuna TV) featuring a fake headline depicting Sheikh Hasina flying a plane to see Khaleda Zia.,
JO_02_POL_226.jpg,Fake,Fake,0.97,no_match_anywhere,The photocard is a parody/satirical post from 'Jogratv' (satire of Jamuna TV) featuring a fake headline with an edited photo depicting Sheikh Hasina and Narendra Modi together.,
JO_02_POL_229.jpg,Fake,Fake,0.95,no_match_anywhere,The photocard is a parody/satirical post from 'Jogratv' (satire of Jamuna TV) featuring a fake headline claiming Miraz Afridi will personally cast two votes for Jamaat in the upcoming election.,
JO_02_POL_245.jpg,Fake,Fake,0.92,no_match_anywhere,The photocard is a parody/satirical post from 'Jogratv' (satire of Jamuna TV) featuring a fake headline claiming actor Riaz cried while seeking a nomination from NCP.,
JO_02_POL_263.jpg,Fake,Fake,0.86,no_match_anywhere,The photocard is a parody/satirical post from 'Jogratv' (satire of Jamuna TV) featuring a fake headline claiming an Awami League leader will contest under the scale symbol in the Pabna-7 constituency.,
JO_02_POL_270.jpg,Fake,Fake,0.87,no_match_anywhere,The photocard is a parody/satirical post from 'Jogratv' (satire of Jamuna TV) featuring a fake headline attributing satirical quotes to Asif Nazrul regarding the Madagascar presidency.,
JO_02_POL_300.jpg,Fake,Fake,0.97,no_match_anywhere,The photocard is a parody/satirical post from 'Jogratv' (satire of Jamuna TV) featuring a fake headline attributing satirical quotes to Dr. Yunus threatening BNP about elections.,
JO_02_SPT_006.jpg,Fake,Fake,0.86,no_match_anywhere,The photocard is a parody/satirical post from 'Jogratv' (satire of Jamuna TV) featuring a fake headline claiming Miraz Afridi beat up a journalist over a Brazil vs Argentina question.,
JO_02_SPT_007.jpg,Fake,Fake,0.92,no_match_anywhere,The photocard is a parody/satirical post from 'Jogratv' (satire of Jamuna TV) featuring a fake headline claiming Lionel Messi left Argentina to join Brazil.,
JO_02_SPT_010.jpg,Fake,Fake,0.89,no_match_anywhere,The photocard is a parody/satirical post from 'Jogratv' (satire of Jamuna TV) featuring a fake headline claiming an Argentina fan died of a stroke while watching Brazil play.,
JO_02_SPT_026.jpg,Fake,Fake,0.94,no_match_anywhere,The photocard is a parody/satirical post from 'Jogratv' (satire of Jamuna TV) featuring a fake headline claiming police sent Messi to prison in ropes.,
JO_02_SPT_034.jpg,Fake,Fake,0.88,no_match_anywhere,The photocard is a parody/satirical post from 'Jogratv' (satire of Jamuna TV) featuring a fake headline attributing quotes to Laila claiming she looks like Hania Aamir.,
JO_02_SPT_133.jpg,Fake,Fake,0.9,no_match_anywhere,The photocard is a parody/satirical post from 'Jogratv' (satire of Jamuna TV) featuring a fake headline claiming Bekar Ali Miraz will play as wicketkeeper for Dhaka Capitals.,
JO_02_SPT_134.jpg,Fake,Fake,0.91,no_match_anywhere,The photocard is a parody/satirical post from 'Jogratv' (satire of Jamuna TV) featuring a fake headline with explicit satirical slang targeting a cricketer during a press conference.,
JO_02_SPT_137.jpg,Fake,Fake,0.85,no_match_anywhere,The photocard is a parody/satirical post from 'Jogratv' (satire of Jamuna TV) featuring a fake headline claiming Kylian Mbappé quit football to join Jamaat-e-Islami.,
JO_02_SPT_138.jpg,Fake,Fake,0.96,no_match_anywhere,The photocard is a parody/satirical post from 'Jogratv' (satire of Jamuna TV) featuring a fake headline attributing satirical quotes to cricketer Jaker Ali about performance-based pay.,
JO_02_SPT_158.jpg,Fake,Fake,0.98,no_match_anywhere,The photocard is a parody/satirical post from 'Jogratv' (satire of Jamuna TV) featuring a fake headline claiming Tamim Iqbal joined team India under a satirical name.,
JO_02_SPT_160.jpg,Fake,Fake,0.86,no_match_anywhere,The photocard is a parody/satirical post from 'Jogratv' (satire of Jamuna TV) featuring a fake headline claiming Najmul Hossain Shanto scored 30 runs off 1 ball before returning home.,
JO_02_SPT_161.jpg,Fake,Fake,0.97,no_match_anywhere,The photocard is a parody/satirical post from 'Jogratv' (satire of Jamuna TV) featuring a fake headline claiming Soumya Sarkar set a world record by scoring 60 runs off 1 ball.,
JO_02_SPT_163.jpg,Fake,Fake,0.93,no_match_anywhere,The photocard is a parody/satirical post from 'Jogratv' (satire of Jamuna TV) featuring a fake headline claiming India unveiled a new IPL logo honoring a cutter master.,
JO_02_SPT_165.jpg,Fake,Fake,0.98,no_match_anywhere,The photocard is a parody/satirical post from 'Jogratv' (satire of Jamuna TV) featuring a fake headline with an edited photo depicting Narendra Modi joining KKR in place of Mustafizur Rahman.,
JO_02_SPT_169.jpg,Fake,Fake,0.86,no_match_anywhere,The photocard is a parody/satirical post from 'Jogratv' (satire of Jamuna TV) featuring a fake headline with an edited photo depicting Narendra Modi playing in the IPL.,
JO_02_SPT_170.jpg,Fake,Fake,0.86,no_match_anywhere,The photocard is a parody/satirical post from 'Jogratv' (satire of Jamuna TV) featuring a fake headline claiming Jofra Archer is playing as a fast bowler for Chattogram Royals.,
